"Id","IsDeleted","MasterRecordId","Name","Type","RecordTypeId","ParentId","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","BillingStateCode","BillingCountryCode","BillingLatitude","BillingLongitude","BillingGeocodeAccuracy","ShippingStreet","ShippingCity","ShippingState","ShippingPostalCode","ShippingCountry","ShippingStateCode","ShippingCountryCode","ShippingLatitude","ShippingLongitude","ShippingGeocodeAccuracy","Phone","Fax","AccountNumber","Website","Sic","Industry","AnnualRevenue","NumberOfEmployees","Ownership","TickerSymbol","Description","Rating","Site","CurrencyIsoCode","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","IsExcludedFromRealign","Jigsaw","JigsawCompanyId","AccountSource","SicDesc","OperatingHoursId","Abi_Rating__c","Account_Id__c","Ad_Plays__c","Age_Range__c","AreaCode__c","Asset__c","AvailableSockets__c","AvailableSpace__c","Avg_Ad_Exposure__c","Brand__c","BusinessmanName__c","ChannelType__c","Channel__c","City__c","Company__c","ConfirmedAddress__c","Country__c","DRV_Regional__c","Department__c","Emotions__c","FirstCluster__c","Gender__c","Height__c","Hours_of_Operation__c","Impression__c","Latitude__c","Layer__c","LegalRepresentative__c","LinkedIn__c","Location_of_Premises__c","Longitude__c","Medio__c","OnlySellAlcohol__c","PicturesStore__c","PreferredHoursAndDays__c","Product__c","Region__c","SAG_Gerencia__c","Second_Cluster__c","Service_Day__c","Service_Hours__c","Services__c","Size__c","SquareMetre__c","StoreAccess__c","StoreHours__c","TaxId__c","Third_Cluster__c","UEN_Sales_division__c","Unique_Views__c","Unique_Visitors__c","Views__c","Visitors__c","WallMaterialShown__c","Winkel_Rating__c","Zone__c"
"0018a000020QMUjAAO","0","","EC-GYE-12983260","","0128a000000NQFW","000000000000000AAA","13 Y Venezuela","GUAYAQUIL","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0988772106-0991106683","","12983260","","","","","","","","La Esquina Dedus","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001736","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.20315885","","","","","-79.9135055","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMUkAAO","0","","EC-GYE-12983477","","0128a000000NQFW","000000000000000AAA","Jose Mascote 2500 Y Fco De Marcos","GUAYAQUIL","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0991415050-0995119419","","12983477","","","","","","","","Roosmarket","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001737","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.2035083","","","","","-79.8973967","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMUlAAO","0","","EC-GYE-12983611","","0128a000000NQFW","000000000000000AAA","Urdenor 2 Manzana 240 Villa 1","GUAYAQUIL","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0960222629","","12983611","","","","","","","","Mini Market Mi Casa 2","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001738","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.1492663","","","","","-79.9064753","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMUmAAO","0","","EC-GYE-12984378","","0128a000000NQFW","000000000000000AAA","Victor E. Estrada 605a y las Monjas","GUAYAQUIL","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0988316424-0990206996","","12984378","","","","","","","","Donde","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001739","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.16917896","","","","","-79.9102554","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMUnAAO","0","","CO-MED-1014532","","0128a000000NQFW","000000000000000AAA","CL 23 79-26","ANTIOQUIA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3127094117-6045821402-3218769174","","13014532","","","","","","","","Minimercado Su Placita","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001740","","","","","","","","","","","","","","","","CO Andes","","","","","","","","-74.8137","","","","","10.9979","","","","","","","CO GC MedellIn","","","","","","","","","N/A","","CO SV MXUR Sur Ori","","","","","","",""
"0018a000020QMUoAAO","0","","CO-FAC-13033377","","0128a000000NQFW","000000000000000AAA","CL 1 1-21","CUNDINAMARCA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3134916480","","13033377","","","","","","","","Boliranodromo","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001741","","","","","","","","","","","","","","","","CO Centro","","","","","","","","4.7032758","","","","","-74.23024105","","","","","","","CO GC Bog Centro","","","","","","","","","N/A","","BogCen - Sabana","","","","","","",""
"0018a000020QMUpAAO","0","","CO-BOG-13041452","","0128a000000NQFW","000000000000000AAA","CL 156 7C-11","BOGOT‚??√? D.C.","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3007553603-3102750638","","13041452","","","","","","","","Cigarreria Barrancas 156","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001742","","","","","","","","","","","","","","","","CO Centro","","","","","","","","4.73204","","","","","-74.0257","","","","","","","CO GC Bog Norte","","","","","","","","","N/A","","BogNor - Lijaca","","","","","","",""
"0018a000020QMUqAAO","0","","CO-MED-1052574","","0128a000000NQFW","000000000000000AAA","AV 42 B 51 - 47","ANTIOQUIA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3172772792","","13052574","","","","","","","","Tiendas Ya Niquia ‚??√?√¨ Bello","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001743","","","","","","","","","","","","","","","","CO Andes","","","","","","","","6.337155065","","","","","-75.54998646","","","","","","","CO KA HE Andes","","","","","","","","","N/A","","CO UN HE Andes","","","","","","",""
"0018a000020QMUrAAO","0","","CO-MED-1052576","","0128a000000NQFW","000000000000000AAA","CL 68 SUR 46 - 65","ANTIOQUIA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3172772792","","13052576","","","","","","","","Tiendas Ya Sabaneta","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001744","","","","","","","","","","","","","","","","CO Andes","","","","","","","","6.153677027","","","","","-75.61591418","","","","","","","CO KA HE Andes","","","","","","","","","N/A","","CO UN HE Andes","","","","","","",""
"0018a000020QMUsAAO","0","","CO-MED-1052581","","0128a000000NQFW","000000000000000AAA","CR 49 47 - 26","ANTIOQUIA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3172772792","","13052581","","","","","","","","Tiendas Ya Itagui Centro","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001745","","","","","","","","","","","","","","","","CO Andes","","","","","","","","6.170177833","","","","","-75.61098701","","","","","","","CO KA HE Andes","","","","","","","","","N/A","","CO UN HE Andes","","","","","","",""
"0018a000020QMUtAAO","0","","CO-MED-1052582","","0128a000000NQFW","000000000000000AAA","CR 52D 70 - 12","ANTIOQUIA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3172772792","","13052582","","","","","","","","Tiendas Ya Santa Maria - Itagui","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001746","","","","","","","","","","","","","","","","CO Andes","","","","","","","","6.184100764","","","","","-75.59952679","","","","","","","CO KA HE Andes","","","","","","","","","N/A","","CO UN HE Andes","","","","","","",""
"0018a000020QMUuAAO","0","","CO-MED-1052583","","0128a000000NQFW","000000000000000AAA","KR 52 51-27","ANTIOQUIA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3172772792","","13052583","","","","","","","","Tiendas Ya Bello 2","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001747","","","","","","","","","","","","","","","","CO Andes","","","","","","","","6.335539701","","","","","-75.56037049","","","","","","","CO KA HE Andes","","","","","","","","","N/A","","CO UN HE Andes","","","","","","",""
"0018a000020QMUvAAO","0","","CO-MED-1052585","","0128a000000NQFW","000000000000000AAA","CL 30A 69-108","ANTIOQUIA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3172772792","","13052585","","","","","","","","Tiendas Ya Belen - Medellin","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001748","","","","","","","","","","","","","","","","CO Andes","","","","","","","","6.232601542","","","","","-75.59019495","","","","","","","CO KA HE Andes","","","","","","","","","N/A","","CO UN HE Andes","","","","","","",""
"0018a000020QMUwAAO","0","","EC-UIO-13059470","","0128a000000NQFW","000000000000000AAA","E2H Lt 289.","QUITO","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0999744118","","13059470","","","","","","","","Deposito Danita","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001749","","","","","","","","","","","","","","","","N/A","","","","","","","","-0.3227964","","","","","-78.544754","","","","","","","EC QUITO","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMUxAAO","0","","EC-GYE-13060679","","0128a000000NQFW","000000000000000AAA","Av Domingo Comin Mz 2058","GUAYAQUIL","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0986162184","","13060679","","","","","","","","La Veredita","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001750","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.2671745","","","","","-79.8954594","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMUyAAO","0","","EC-UIO-13079426","","0128a000000NQFW","000000000000000AAA","Antonio De Ulloa Y Jeronimo Carrion","QUITO","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","992695560","","13079426","","","","","","","","Central Gold","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001751","","","","","","","","","","","","","","","","N/A","","","","","","","","-0.20162317","","","","","-78.5005111","","","","","","","EC QUITO","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMUzAAO","0","","CO-CAL-13169804","","0128a000000NQFW","000000000000000AAA","KR 79 B 9-85","VALLE DEL CAUCA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3202233975-3156151754-3242784170","","13169804","","","","","","","","Merk‚??√¢n Market","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-02 00:42:49","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001752","","","","","","","","","","","","","","","","CO Sur","","","","","","","","6.28283","","","","","-75.5892","","","","","","","CO GC Cali Metropolitana","","","","","","","","","N/A","","CO UN Cali - Sur","","","","","","",""
"0018a000020QMV0AAO","0","","EC-UIO-13213548","","0128a000000NQFW","000000000000000AAA","S16 Catacocha E1022 Y Av Simon Boli","QUITO","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0958903742-0981303842","","13213548","","","","","","","","Market Dpaso","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001753","","","","","","","","","","","","","","","","N/A","","","","","","","","-0.2755725","","","","","-78.5115954","","","","","","","EC QUITO","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMV1AAO","0","","EC-GYE-13242277","","0128a000000NQFW","000000000000000AAA","4 de Nobiembre 4279 y la 16","GUAYAQUIL","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0962586245-0988292911","","13242277","","","","","","","","Deposito Angie","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001754","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.2094772","","","","","-79.9174355","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMV2AAO","0","","CO-CAL-13249975","","0128a000000NQFW","000000000000000AAA","CL 46 NORTE 2 CN -71","VALLE DEL CAUCA","","","Colombia","","CO","","","","","","","","Mexico","","MX","","","","3052388981-3183863912","","13249975","","","","","","","","La Bodeguita De Willy","","","COP","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001755","","","","","","","","","","","","","","","","CO Sur","","","","","","","","6.296748","","","","","-75.5397914","","","","","","","CO GC Cali Metropolitana","","","","","","","","","N/A","","CO UN Cali - Norte","","","","","","",""
"0018a000020QMV3AAO","0","","EC-GYE-13359194","","0128a000000NQFW","000000000000000AAA","Portete 1132 Entre Villavicencio Y","GUAYAQUIL","","","Ecuador","","EC","","","","","","","","Mexico","","MX","","","","01-0984162978","","13359194","","","","","","","","Roster Bar Music","","","USD","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001756","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.2082","","","","","-79.8922567","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000020QMV4AAO","0","","MX-NLE-100288689","","0128a000000NQFW","000000000000000AAA","EUCALIPTO 900","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8130968913","","100288689","","","","","","","","NP-MOD EUCALIPTO","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001757","","","","","","","","","","","","","","","","Norte","","","","","","","","25.77339","","","","","-100.32685","","","","","","","CMM Lincoln","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMV5AAO","0","","MX-NLE-100288700","","0128a000000NQFW","000000000000000AAA","VIA CASERTA 442","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8117652200","","100288700","","","","","","","","NP-MOD JOYAS DE ANAHUAC","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001758","","","","","","","","","","","","","","","","Norte","","","","","","","","25.779682","","","","","-100.311663","","","","","","","CMM Lincoln","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMV6AAO","0","","MX-NLE-100288717","","0128a000000NQFW","000000000000000AAA","RAUL SALINAS 609A","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8186583416","","100288717","","","","","","","","NP-MOD ESCOBEDO RAUL SALINAS","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001759","","","","","","","","","","","","","","","","Norte","","","","","","","","25.771063","","","","","-100.316453","","","","","","","CMM Lincoln","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMV7AAO","0","","MX-NLE-100288734","","0128a000000NQFW","000000000000000AAA","COLEGIO CIVIL 1309","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8117199863","","100288734","","","","","","","","NP-MOD COLEGIO CIVIL","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001760","","","","","","","","","","","","","","","","Norte","","","","","","","","25.687063","","","","","-100.31385","","","","","","","CMM M Apodaca","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMV8AAO","0","","MX-NLE-100288744","","0128a000000NQFW","000000000000000AAA","CALLE 8 4600","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8119083820","","100288744","","","","","","","","NP-MOD CALLE 8","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001761","","","","","","","","","","","","","","","","Norte","","","","","","","","25.70631","","","","","-100.3574","","","","","","","CMM Lincoln","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMV9AAO","0","","MX-NLE-100288775","","0128a000000NQFW","000000000000000AAA","Linares 6518 Topochico","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8113744968","","100288775","","","","","","","","NP-MOD TOPO GRANDE II","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001762","","","","","","","","","","","","","","","","Norte","","","","","","","","25.78933","","","","","-100.31847","","","","","","","CMM Lincoln","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMVAAA4","0","","MX-NLE-100288859","","0128a000000NQFW","000000000000000AAA","CALLE ZAPOPAN NUM COL CP ,","Monterrey","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8120777430","","100288859","","","","","","","","Modelorama Zapopan","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001763","","","","","","","","","","","","","","","","Norte","","","","","","","","25.720416","","","","","-100.373723","","","","","","","CMM Lincoln","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMVBAA4","0","","MX-LEO-100343139","","0128a000000NQFW","000000000000000AAA","BOULEVARD LA LUZ 4910","LE‚??√¨N DE LOS ALDAMA","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4771310519","","100343139","","","","","","","","NP-AUTOLATA CAMINO A DUARTE","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001764","","","","","","","","","","","","","","","","Central-Bajio","","","","","","","","21.109402","","","","","-101.596075","","","","","","","CMM Leon","","","","","","","","","N/A","","CMM Del Baj‚??‚?†o","","","","","","",""
"0018a000020QMVCAA4","0","","MX-MIC-100572108","","0128a000000NQFW","000000000000000AAA","PERIFPASEODELAREPUBLICA 4099","MORELIA","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4431317134","","100572108","","","","","","","","MODELORAMA ANA MA. GALLAGA","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001765","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","19.676425","","","","","-101.22428","","","","","","","CMM M Morelia","","","","","","","","","N/A","","CMM Michoacan","","","","","","",""
"0018a000020QMVDAA4","0","","MX-MIC-100572121","","0128a000000NQFW","000000000000000AAA","AVMADEROPTE 5282","MORELIA","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4431100192","","100572121","","","","","","","","MODELORAMA NI‚??√´O ARTILLERO","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001766","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","19.698242","","","","","-101.25099","","","","","","","CMM M Morelia","","","","","","","","","N/A","","CMM Michoacan","","","","","","",""
"0018a000020QMVEAA4","0","","MX-MIC-100572145","","0128a000000NQFW","000000000000000AAA","FRANCISCO JAVIER MINA ORIENTE 553, CAMPESTRE, BARRIO DE LA CRUZ, 58880 TAR‚??√ßMBARO, MICH., MEXICO","Morelia","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4433834936","","100572145","","","","","","","","Javier Mina","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001767","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","19.796925","","","","","-101.165874","","","","","","","CMM M Morelia","","","","","","","","","N/A","","CMM Michoacan","","","","","","",""
"0018a000020QMVFAA4","0","","MX-SLP-100594635","","0128a000000NQFW","000000000000000AAA","DOLORES JIMENEZ Y MURO 140","SAN LUIS POTOS‚??√ß","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4444335990","","100594635","","","","","","","","NP-PUNTO AV. DE LAS TORRES","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001768","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","22.143097","","","","","-100.959094","","","","","","","CMM M San Luis Potosi","","","","","","","","","N/A","","CMM San Luis Potosi","","","","","","",""
"0018a000020QMVGAA4","0","","MX-NLE-100597487","","0128a000000NQFW","000000000000000AAA","LOS PINOS 514","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8118674918","","100597487","","","","","","","","NP-MOD NEXXUS","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001769","","","","","","","","","","","","","","","","Norte","","","","","","","","25.772073","","","","","-100.312082","","","","","","","CMM Lincoln","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
"0018a000020QMVHAA4","0","","MX-SIN-100634671","","0128a000000NQFW","000000000000000AAA","PASEO CLAUSSEN","MAZATL‚??√?N","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","6691209274","","100634671","","","","","","","","NP-MODELORAMA 24 DE ABRIL","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001770","","","","","","","","","","","","","","","","Norte","","","","","","","","23.26336","","","","","-106.421906","","","","","","","CMM M Mazatlan","","","","","","","","","N/A","","CMM Pac‚??‚?†fico","","","","","","",""
"0018a000020QMVIAA4","0","","MX-SIN-100634691","","0128a000000NQFW","000000000000000AAA","OLASALTAS","MAZATL‚??√?N","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","6691451561","","100634691","","","","","","","","NP-MODELORAMA SUPER G","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001771","","","","","","","","","","","","","","","","Norte","","","","","","","","23.254266","","","","","-106.426386","","","","","","","CMM M Mazatlan","","","","","","","","","N/A","","CMM Pac‚??‚?†fico","","","","","","",""
"0018a000020QMVJAA4","0","","MX-SIN-100635500","","0128a000000NQFW","000000000000000AAA","LUNA","MAZATL‚??√?N","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","6691153980","","100635500","","","","","","","","MODELORAMA VILLAS DEL SOL","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001772","","","","","","","","","","","","","","","","Norte","","","","","","","","23.257784","","","","","-106.372392","","","","","","","CMM M Mazatlan","","","","","","","","","N/A","","CMM Pac‚??‚?†fico","","","","","","",""
"0018a000020QMVKAA4","0","","MX-NLE-100650122","","0128a000000NQFW","000000000000000AAA","AV CASA BLANCA 524","Nuevo Leon","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8118459207","","100650122","","","","","","","","NP-N.P.","","","MXN","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-02 00:42:50","0058a00000LN8cxAAD","2022-12-15 00:27:31","","0","","","","","000000000000000AAA","","ID-0001773","","","","","","","","","","","","","","","","Norte","","","","","","","","25.732747","","","","","-100.23995","","","","","","","CMM M Apodaca","","","","","","","","","N/A","","CMM Nuevo Leon","","","","","","",""
